date,pm25,retail,electricity,temperature,phase
2022-05-29,182.7142857142857,52.6028599571674,106.7,32.53,post_covid
2022-06-05,231.7142857142857,53.24435824932797,125.52857142857142,35.69,post_covid
2022-06-12,264.57142857142856,52.6028599571674,139.4,37.84142857142857,post_covid
2022-06-19,139.0,54.52735483364913,130.3857142857143,35.73714285714286,post_covid
2022-06-26,161.0,52.6028599571674,114.47142857142856,33.7,post_covid
2022-07-03,112.85714285714286,51.96136166500681,129.92857142857142,34.34428571428571,post_covid
2022-07-10,107.57142857142856,53.88585654148855,139.17142857142858,34.19428571428572,post_covid
2022-07-17,83.14285714285714,52.6028599571674,126.54285714285713,34.191428571428574,post_covid
2022-07-24,92.71428571428572,50.67836508068566,124.11428571428573,32.214285714285715,post_covid
2022-07-31,68.28571428571429,53.24435824932797,114.85714285714286,30.212857142857143,post_covid
2022-08-07,96.71428571428572,52.6028599571674,117.24285714285715,30.594285714285714,post_covid
2022-08-14,89.28571428571429,51.31986337284624,119.37142857142858,31.44,post_covid
2022-08-21,75.0,51.31986337284624,113.51428571428572,30.642857142857142,post_covid
2022-08-28,97.57142857142856,50.03686678852508,123.39999999999999,31.35,post_covid
2022-09-04,121.28571428571428,50.67836508068566,128.02857142857144,32.36,post_covid
2022-09-11,118.0,53.24435824932797,133.41428571428574,32.24142857142857,post_covid
2022-09-18,74.28571428571429,61.58383604741549,112.84285714285714,29.32,post_covid
2022-09-25,92.85714285714286,62.22533433957607,98.32857142857144,27.96142857142857,post_covid
2022-10-02,148.42857142857142,63.50833092389722,100.31428571428572,26.685714285714287,post_covid
2022-10-09,103.85714285714286,59.01784287877317,91.1,25.445714285714285,post_covid
2022-10-16,136.42857142857142,64.1498292160578,76.05714285714286,23.731428571428573,post_covid
2022-10-23,247.14285714285717,43.621883866919305,78.0,22.8,post_covid
2022-10-30,335.0,46.82937532772219,64.94285714285715,21.74857142857143,post_covid
2022-11-06,401.2857142857143,47.47087361988277,71.28571428571429,21.31714285714286,post_covid
2022-11-13,319.0,46.18787703556161,70.11428571428571,20.122857142857143,post_covid
2022-11-20,275.42857142857144,48.75387020420393,65.64285714285714,17.445714285714285,post_covid
2022-11-27,281.85714285714283,45.54637874340104,64.71428571428571,16.22142857142857,post_covid
2022-12-04,366.2857142857143,44.90488045124046,65.08571428571427,16.95714285714286,post_covid
2022-12-11,323.57142857142856,48.11237191204335,62.093877551020405,15.235714285714286,post_covid
2022-12-18,232.42857142857144,45.54637874340104,63.53469387755102,14.777142857142858,post_covid
2022-12-25,351.7142857142857,45.54637874340104,67.38367346938776,12.648571428571428,post_covid
2023-01-01,329.1428571428572,44.90488045124047,69.09183673469387,12.847142857142858,post_covid
2023-01-08,368.1428571428572,45.54637874340104,70.98775510204082,10.04857142857143,post_covid
2023-01-15,352.0,44.26338215907989,73.33673469387755,12.834285714285716,post_covid
2023-01-22,304.1428571428572,44.26338215907989,74.14285714285714,11.60142857142857,post_covid
2023-01-29,260.85714285714283,48.11237191204336,71.2591836734694,14.685714285714283,post_covid
2023-02-05,206.0,44.90488045124047,70.35306122448979,14.688571428571429,post_covid
2023-02-12,220.42857142857144,40.41439240611642,67.51632653061225,17.257142857142856,post_covid
2023-02-19,256.57142857142856,44.90488045124047,64.84693877551021,19.071428571428573,post_covid
2023-02-26,255.0,44.26338215907989,62.997959183673466,21.147142857142857,post_covid
2023-03-05,187.0,43.62188386691931,62.689795918367345,22.92,post_covid
2023-03-12,178.85714285714286,47.47087361988278,63.391836734693875,23.81571428571429,post_covid
2023-03-19,208.0,41.055890698277,63.193877551020414,24.42,post_covid
2023-03-26,141.57142857142858,44.26338215907989,65.37619047619047,22.61285714285714,post_covid
2023-04-02,138.28571428571428,46.18787703556162,68.72857142857143,23.804285714285715,post_covid
2023-04-09,156.57142857142858,44.90488045124047,72.12857142857142,25.32857142857143,post_covid
2023-04-16,227.42857142857144,43.62188386691931,86.01428571428572,29.548571428571428,post_covid
2023-04-23,174.85714285714286,41.69738899043757,98.6285714285714,29.801428571428573,post_covid
2023-04-30,177.57142857142858,44.26338215907989,89.3,27.708571428571428,post_covid
2023-05-07,139.57142857142858,43.62188386691931,77.47142857142856,26.952857142857145,post_covid
2023-05-14,218.0,41.69738899043757,99.39999999999999,31.118571428571432,post_covid
2023-05-21,208.42857142857144,46.18787703556162,113.64285714285715,33.26285714285714,post_covid
2023-05-28,143.28571428571428,46.18787703556162,113.52857142857142,32.83428571428571,post_covid
2023-06-04,120.57142857142856,50.03686678852509,95.32857142857144,30.052857142857142,post_covid
2023-06-11,160.14285714285714,49.39536849636451,118.95714285714287,34.69857142857143,post_covid
2023-06-18,152.71428571428572,48.753870204203935,136.50000000000003,36.385714285714286,post_covid
2023-06-25,107.42857142857144,51.31986337284624,129.99999999999997,33.67714285714286,post_covid
2023-07-02,83.28571428571429,48.753870204203935,117.7,31.485714285714288,post_covid
2023-07-09,91.71428571428572,44.90488045124047,124.57142857142856,31.497142857142855,post_covid
2023-07-16,75.71428571428571,45.54637874340104,117.04285714285713,30.10571428571429,post_covid
2023-07-23,92.28571428571428,47.47087361988278,136.24285714285716,30.6,post_covid
2023-07-30,78.42857142857143,47.47087361988278,128.74285714285716,29.59142857142857,post_covid
2023-08-06,91.14285714285714,50.03686678852509,132.78571428571428,29.860000000000003,post_covid
2023-08-13,116.71428571428572,49.39536849636451,129.5142857142857,29.298571428571428,post_covid
2023-08-20,118.71428571428572,50.03686678852509,133.01428571428573,29.542857142857144,post_covid
2023-08-27,115.42857142857144,44.26338215907989,130.84285714285713,29.05857142857143,post_covid
2023-09-03,145.42857142857142,44.26338215907989,132.2857142857143,29.175714285714285,post_covid
2023-09-10,93.28571428571428,44.90488045124047,126.07142857142858,29.05,post_covid
2023-09-17,88.42857142857143,47.47087361988278,121.22857142857143,28.147142857142857,post_covid
2023-09-24,98.14285714285714,50.67836508068567,125.51428571428572,28.672857142857143,post_covid
2023-10-01,143.85714285714286,52.66173649635214,114.72857142857143,26.642857142857142,post_covid
2023-10-08,177.28571428571428,53.19367322863853,100.21428571428571,25.537142857142857,post_covid
2023-10-15,215.0,50.00205283492021,106.21428571428571,26.83857142857143,post_covid
2023-10-22,184.0,49.47011610263383,80.88571428571427,23.08857142857143,post_covid
2023-10-29,266.85714285714283,46.810432441201904,75.78571428571429,23.60571428571429,post_covid
2023-11-05,399.2857142857143,52.66173649635214,79.0142857142857,23.80857142857143,post_covid
2023-11-12,342.1428571428572,43.0868753151972,73.54285714285716,21.882857142857144,post_covid
2023-11-19,370.4285714285714,42.55493858291082,63.41428571428572,19.81,post_covid
2023-11-26,386.4285714285714,45.21462224434275,69.35714285714286,18.875714285714285,post_covid
2023-12-03,347.1428571428572,41.49106511833805,68.87142857142858,18.917142857142856,post_covid
