Date,Max_Demand_Met_MW,Peak_hr_Shortage_MW,Energy_Consumption_MUs,Date
2024-09-05,5671.0,0.0,118.1,
2024-09-06,5735.0,0.0,121.7,
2024-09-07,5429.0,0.0,114.7,
2024-09-08,5155.0,0.0,110.2,
2024-09-09,5722.0,0.0,120.9,
2024-09-10,6093.0,0.0,123.5,
2024-09-11,5683.0,0.0,121.3,
2024-09-12,5315.0,0.0,112.5,
2024-09-13,4848.0,0.0,99.0,
2024-09-14,4683.0,0.0,96.9,
2024-09-15,4630.0,0.0,99.6,
2024-09-16,5000.0,0.0,107.1,
2024-09-17,5490.0,0.0,114.2,
2024-09-18,5170.0,0.0,107.8,
2024-09-19,4986.0,0.0,103.0,
2024-09-20,5386.0,0.0,111.2,
2024-09-21,5404.0,0.0,115.1,
2024-09-22,5709.0,0.0,117.8,
2024-09-23,6360.0,0.0,131.3,
2024-09-24,6685.0,0.0,139.0,
2024-09-25,6691.0,0.0,140.0,
2024-09-26,6234.0,0.0,133.6,
2024-09-27,6022.0,0.0,129.6,
2024-09-28,5339.0,0.0,116.9,
2024-09-29,5486.0,0.0,113.4,
